text,label
皮带轮缺失防护罩[SEP]工业/危化品类[SEP]机械设备安全防护[SEP]人身防护[SEP]皮带轮、齿轮、凸轮、曲柄连杆机构等外露的转动和运动部件应有防护罩。,0
有限空间标识脱落[SEP]工业/危化品类[SEP]警示标志与危险作业[SEP]风险公告[SEP]对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,0
疏散通道不畅通[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
安全出口有杂物。[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
二楼冲床大飞轮防护罩拆下后未有安回[SEP]工业/危化品类[SEP]机械设备安全防护[SEP]危险机械设备[SEP]冲、剪、压机械、木工机械、砂轮机、注塑机械、压痕机、粉碎机、抛光机等危险设备的安全防护装置完好齐全。,0
灭火器指针指向红色区域[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
安全通道临时堆放货物[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
A栋14层防火门未关闭[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用。,0
安全标识脱落。[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
灭火器过期，重新更换。[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]消防安全标志的设置情况和完好、有效情况；,0
私自乱拉插座充电[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]用火、用电有无违章情况；,0
安全出口，疏散通道畅通[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
已整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,1
安全消防门未完全打开[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
灭火器压力不足，需充装[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
手持灭火器未检查[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况。,0
一个电箱警示标识脱落，已经张贴了新的标识，当场完成了整改。[SEP]纯办公场所[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱应设置“当心触电”安全警示标志。箱门与箱体应跨接并接地。,0
通道隐患[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
春节过后有垃圾堵塞，现以立即整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
有每月完成自查自报和每天上传APP，并每月检查灭火器材[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]火灾隐患的整改情况以及防范措施的落实情况；,0
车间一处插座中无地线。 [SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]用火、用电有无违章情况；,0
科技二楼配电箱上“危险有电”安全标志脱落，需更换[SEP]商贸服务教文卫类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,0
"安全通道摆放货物，通道货物超出指定的区域。[SEP]工业/危化品类[SEP]作业环境[SEP]作业通道[SEP]作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",0
人员没到位[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防安全重点部位的人员在岗情况；,0
未建立并保存事故排查治理档案[SEP]商贸服务教文卫类[SEP]安全管理档案[SEP]隐患排查记录[SEP]建立并保存事故隐患排查治理档案。,0
公司加工车间的电线插板太杂乱，不符合消防要求。[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]电源插座、电源插头应按规定正确接线。,0
开工线路检查，设备开关盒不上电，经检查是需要先按一下漏电开关，再合闸就可以了[SEP]工业/危化品类[SEP]电气安全[SEP]保护接地[SEP]电气装置的金属部分，均应做好保护接地。保护接地线应采用焊接、压接、螺栓连接或其他可靠方法连接，严禁缠绕或钩挂。电缆（线）中的绿/黄双色线在任何情况下只能用作保护接地线。中间不允许有接头及破损。,0
胶粉上料区安全警示标识脱落[SEP]工业/危化品类[SEP]警示标志与危险作业[SEP]风险公告[SEP]对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,0
应急照明和安全出口情况不到位[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况；,0
通道有空纸箱未清理[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
有设备未设置警告标志[SEP]工业/危化品类[SEP]重点监管工艺及场所[SEP]电镀作业[SEP]作业场所设置警示标志，有氰电镀作业处需增加剧毒品标志。,0
污水站的化学品存放点没有张贴MSDS[SEP]工业/危化品类[SEP]危险化学品[SEP]危险化学品使用单位[SEP]危化品使用场所应设置固定存放点，存放点的存放量不得超过当班用量。张贴危害告知及警示标志。,0
配电箱跨接脱落[SEP]工业/危化品类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,0
玉的人啊啊啊[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
生产车间机械设备警告标示脱落[SEP]工业/危化品类[SEP]警示标志与危险作业[SEP]风险公告[SEP]对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,0
消防栓下面放有杂物[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,0
接地不可靠[SEP]工业/危化品类[SEP]电气安全[SEP]保护接地[SEP]电气装置的金属部分，均应做好保护接地。保护接地线应采用焊接、压接、螺栓连接或其他可靠方法连接，严禁缠绕或钩挂。电缆（线）中的绿/黄双色线在任何情况下只能用作保护接地线。中间不允许有接头及破损。,0
没有放在电缆沟内。会及时的放置在规定的电缆沟内，并加设盖板[SEP]商贸服务教文卫类[SEP]电气安全[SEP]配电房[SEP]配电房内电缆线应放置在电缆沟内，并应加设盖板。配电柜前后面应放置绝缘垫，其绝缘垫的长度应大于配电柜的宽度。,0
CELL开发部试验车间卷绕区域未达到职业危害岗位的级别，无需张贴噪声及粉尘职业危害告知卡。[SEP]工业/危化品类[SEP]警示标志与危险作业[SEP]风险公告[SEP]对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,0
电线保护套管有破损[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]无铠装电缆在屋内明敷，水平敷设时，其至地面的距离不应小于2.5m；垂直敷设时，其至地面的距离不应小于1.8m。当不能满足上述要求时应有防止电缆机械损伤的措施。沿地敷设的电缆应穿钢管保护。穿管的内径不应小于电缆外径的1.5倍。,0
墙壁外壳脱落，当天已整改[SEP]商贸服务教文卫类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]电源插座、电源插头应按规定正确接线。,0
通道堵塞[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
安全消防指示牌未安装，现已安装[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况。,0
二楼仓库货物堆放太高[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]其他消防安全情况。防火巡查人员应当及时纠正违章行为，妥善处置火灾危险，无法当场处置的，应当立即报告。发现初起火灾应当立即报警并及时扑救。,0
1[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]用火、用电有无违章情况；,1
B1栋12楼消防通道堆放杂物[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
已整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
疏散通道推放货物[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
安全标志脱落，已重新补上[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]消防安全标志的设置情况和完好、有效情况；,0
灭火器失效[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
乱拉电线[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]用火、用电有无违章情况；,0
防火巡查记录不全[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防安全重点部位的人员在岗情况。,0
防爆柜排气口未打开，未接地保护，未张贴化学品危害告知书[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]易燃易爆危险物品和场所防火防爆措施的落实情况以及其他重要物资的防火安全情况；,0
因搬厂临时占用消防通道[SEP]工业/危化品类[SEP]仓库[SEP]一般要求[SEP]堆垛堆距应符合要求。,0
灭火器未点检[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,0
未见对外来施工人员的安全知识培训记录。[SEP]工业/危化品类[SEP]安全教育培训[SEP]员工安全教育及外来人员培训教育[SEP]制定并实施全员参与的安全教育培训计划，并建立档案。对外来施工、工作和参访人员进行安全教育和安全告知并建立档案。,0
配电箱下有杂物[SEP]工业/危化品类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,0
安全应急灯损坏[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
货物没有在黄线内，[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况；,0
车间风扇插座未固定安装[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]其他需要检查的内容。　　防火检查需填写检查记录。检查人员和被检查部门负责人在检查记录上签名。,0
开关箱有杂物[SEP]商贸服务教文卫类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,0
电箱内有杂物[SEP]工业/危化品类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,0
安全出口，疏散通道被堵塞。应急照明灯损坏。现已全部整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
配电箱门未张贴警示标志[SEP]商贸服务教文卫类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,0
插座脱落[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]插拔插头时，应保证电气设备和电气装置处于非工作状态，同时人体不得接触及插头的导电极，并避免对电源线施加外力。,0
2楼消防门被员工用凳顶住，没有关闭[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,0
没有劳务派遣单位应当建立培训制度，对被派遣劳动者进行上岗知识、安全教育培训[SEP]商贸服务教文卫类[SEP]安全教育培训[SEP]被派遣劳动者教育[SEP]劳务派遣单位应当建立培训制度，对被派遣劳动者进行上岗知识、安全教育培训。,0
三楼车间E005号洗眼器喷头出现故障，洗眼器不能正常使用。[SEP]工业/危化品类[SEP]职业健康与劳动保护[SEP]职业危害作业场所要求[SEP]采用有效的安全防护设施(包括职业病、职业中毒、职业伤害等)。提供符合国家标准的防护用品，并确保劳动者正确使用。,0
电源插座老化，重新安装带漏电保护电源插座。[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]电源插座、电源插头应按规定正确接线。,0
安全疏散通道有杂物[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
安全出口指示牌少了一个[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况。,0
配电箱没有设置当心触电安全警示标志[SEP]三小场所[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱应设置“当心触电”安全警示标志。箱门与箱体应跨接并接地。,0
机器点检表未填写检查记录[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]其他需要检查的内容。　　防火检查需填写检查记录。检查人员和被检查部门负责人在检查记录上签名。,0
发现消防安全标志掉了，现在重新派人安装上去了。[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,0
货物堵塞灭火器[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火检查[SEP]其他需要检查的内容。　　,0
安全出口指示灯故障不能正常工作[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
建立安全生产责任制，[SEP]工业/危化品类[SEP]责任制、管理制度及操作规程[SEP]责任制、管理制度及操作规程[SEP]建立、健全安全生产责任制、安全生产规章制度和操作规程。,1
临时用电不规范，立刻整改。[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]用火、用电有无违章情况；,0
无[SEP]商贸服务教文卫类[SEP]安全管理档案[SEP]隐患排查记录[SEP]建立并保存事故隐患排查治理档案。,1
"货物阻塞安全通道[SEP]工业/危化品类[SEP]作业环境[SEP]作业通道[SEP]作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",0
"液压打包机旁有杂物[SEP]工业/危化品类[SEP]作业环境[SEP]作业通道[SEP]作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",0
员工乱拉排插，当场立刻制止[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]用火、用电有无违章情况；,0
已整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
消防栓水源不畅通[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]消防车通道、消防水源情况；,0
安全出口有杂物堆放未及时清理，现已整改，安全出口通道畅通。[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
应急安全出口          已整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况；,1
货物堆积离屋顶柱子小于0.3M[SEP]商贸服务教文卫类[SEP]仓库[SEP]堆放要求[SEP]堆垛堆距应符合要求。,0
灭火器过期[SEP]纯办公场所[SEP]消防安全[SEP]灭火器材[SEP]办公场所应按规定配备ABC类干粉灭火器（每50平方米需配备2具4公斤ABC干粉灭火器）。,0
新产品展示厅未安装漏电开关，已整改安装[SEP]商贸服务教文卫类[SEP]电气安全[SEP]漏电保护[SEP]手持式电动工具、移动电器等设备应优先选用额定剩余动作电流不大于30mA、一般型（无延时）的剩余电流保护装置；潮湿场所的电气设备使用16-30mA动作电流、无延时；在金属物件上作业的手持电动工具使用10mA动作电流、无延时漏电保护开关。,0
部分电源开关未粘贴警示标语[SEP]工业/危化品类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,0
标志[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,1
车间安全出口、疏散通道不畅通，有货物堵塞。[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
电箱提示牌脱落，已经整改[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火检查[SEP]消防安全标志的设置情况和完好、有效情况。,0
货物阻挡消防通道[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]消防车通道、消防水源情况；,0
砂轮机切割机未张贴砂轮转向指示标志。[SEP]工业/危化品类[SEP]警示标志与危险作业[SEP]风险公告[SEP]对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,0
发现B栋三楼熔蜡区，电箱下放置杂物，即对现场管理人员进行教育并立即改善。[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,0
安全出口有杂物[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
有隐患[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整。,1
灭火器堵住、已改善[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,0
线槽损坏[SEP]工业/危化品类[SEP]电气安全[SEP]配电房[SEP]配电房内电缆线应放置在电缆沟内，并应加设盖板。配电柜前后面应放置绝缘垫，其绝缘垫的长度应大于配电柜的宽度。,0
安全疏散指示标志[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,1
灭火器未点检[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整。,0
安全指示灯损坏，已经叫电工处理好[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
灭火器每月未定期点检[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
灭火器未点检[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,0
配电箱、开关箱堆放杂物，要求仓库同事以及相关同事立即整改。[SEP]商贸服务教文卫类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,0
配电房有杂物[SEP]工业/危化品类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,0
电线裸露，整改后套上胶管[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]电源插座、电源插头应按规定正确接线。,0
二楼灭火器上摆放有杂物。[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
插座接线不正确，已整改完成[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]插拔插头时，应保证电气设备和电气装置处于非工作状态，同时人体不得接触及插头的导电极，并避免对电源线施加外力。,0
"工作环境旁有障碍物遮挡[SEP]工业/危化品类[SEP]作业环境[SEP]作业通道[SEP]作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",0
安全疏散标示损坏，已更换重新粘贴或更换。[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况；,0
疏散指示标志损坏[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况。,0
电器开关插座下，堆放了易燃物品，及时清理。[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]防火巡查情况；,0
3栋1楼乒乓球娱乐场灯管掉下一边，现场安排机电维修完毕。[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]其他消防安全情况。,0
消防通道堆放有货物[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
照明灯具不亮，需做更换[SEP]商贸服务教文卫类[SEP]仓库[SEP]照明[SEP]丙类仓库应使用小于60W的低功率的照明灯具，其发热部分应采取隔热设施，并应设置在通道正上方。,0
"还有部分细节需要调整.[SEP]商贸服务教文卫类[SEP]场所环境[SEP]作业通道[SEP]作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",0
工作人员拔插电源不注意切断电源[SEP]商贸服务教文卫类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]插拔插头时，应保证电气设备和电气装置处于非工作状态，同时人体不得接触及插头的导电极，并避免对电源线施加外力。,0
消防门锁损坏打滑。立即更换。[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,0
已整改[SEP]工业/危化品类[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,1
应急照明有些坏掉。[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
已整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
地下车库1栋区域有一个灭火器过期，以及时到仓库更换一个新的灭火器[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整。,0
已整改[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
消防安全重点部位的人员在岗情况。[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防安全重点部位的人员在岗情况。,1
无警示标志[SEP]纯办公场所[SEP]电气安全[SEP]配电箱（柜、板）[SEP]配电箱应设置“当心触电”安全警示标志。箱门与箱体应跨接并接地。,0
消防器材没有定期检查[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整。,0
已处理！[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
常闭门处于打开状态[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,0
洗板水的瓶子没有贴明标签[SEP]工业/危化品类[SEP]危险化学品[SEP]危险化学品生产、储存单位[SEP]危险化学品生产、储存单位，应根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相应的监测、监控、通风、防晒、调温、防火、灭火、防爆、泄压、防毒、中和、防潮、防雷、防静电、防腐、防泄漏以及防护围堤或者隔离操作等安全设施、设备。,0
配电箱下方有堆放货物，搬离货物，已整改完毕。[SEP]工业/危化品类[SEP]电气安全[SEP]配电房[SEP]配电室的门、窗关闭应密合；门应向外开启，但通向高压配电室的门应为双向开启门。与室外相通的洞、通风孔应设防止鼠、蛇类等小动物进入安全防护措施（如采用金属网时，网格不得大于10㎜*10㎜）。室内电缆沟需采取防水和排水措施。,0
部分安全警示标志脱落[SEP]工业/危化品类[SEP]警示标志与危险作业[SEP]风险公告[SEP]对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,0
安全出口标志灯不亮[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
维修保养记录损坏[SEP]工业/危化品类[SEP]安全管理档案[SEP]特种设备档案[SEP]特种设备(及安全附件)检测报告齐全，并在有效期内。运行记录和维修保养记录齐全。,0
移动使用的用电产品和I类电动工具的绝缘线表皮破损，更换新的[SEP]工业/危化品类[SEP]电气安全[SEP]移动用电产品、电动工具及照明[SEP]移动使用的用电产品和I类电动工具的绝缘线，必须采用三芯(单相)或四芯(三相)多股铜芯橡套软线。,0
个别消防通道存在堆放物摆放，导致通道不畅通[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
没按时检查[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
有一处灯管不亮[SEP]商贸服务教文卫类[SEP]场所环境[SEP]通风与照明[SEP]作业场所通风良好，灯管灯具完好无损。,0
安全疏散指示标志脱落[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整；,0
过期已更换[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
灭火器旁堆放杂物。[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]灭火器材配置及有效情况；,0
己安装应急指示灯[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
已经处理好[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况；,1
"通道暂放货物[SEP]工业/危化品类[SEP]作业环境[SEP]作业通道[SEP]作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",0
灭火器被货物遮挡[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]消防设施、器材和消防安全标志是否在位、完整。,0
应急照明灯没有按要求安装[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]安全疏散通道、疏散指示标志、应急照明和安全出口情况；,0
之前地板箭头模糊1，现在整改已换新[SEP]工业/危化品类[SEP]消防检查[SEP]防火检查[SEP]消防安全重点部位的管理情况；,0
疏散通道堆放货物[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
拔风扇插头是风扇还在运转[SEP]工业/危化品类[SEP]电气安全[SEP]电气线路及电源插头插座[SEP]插拔插头时，应保证电气设备和电气装置处于非工作状态，同时人体不得接触及插头的导电极，并避免对电源线施加外力。,0
应急照明灯已坏[SEP]商贸服务教文卫类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,0
安全门没关，立即通知生产车间主管，马上改正。[SEP]工业/危化品类[SEP]消防检查[SEP]防火巡查[SEP]安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,0
